,answer
7880,매우좋음
7881,매우좋음
7882,매우좋음
7883,매우좋음
7884,'좋음'
7885,매우좋음
7886,'매우좋음'
7887,'보통'
7888,'보통'
7889,보통
7890,'보통'
7891,'좋음'
7892,매우좋음
7893,매우좋음
7894,매우좋음
7895,'매우좋음'
7896,'매우좋음'
7897,매우좋음
7898,'매우좋음'
7899,'보통'
7900,'매우좋음'
7901,매우좋음
7902,'보통'
7903,매우좋음
7904,'좋음'
7905,'매우좋음'
7906,'매우좋음'
7907,'좋음'
7908,매우좋음
7909,매우좋음
7910,보통
7911,'매우좋음'
7912,'매우좋음'
7913,'좋음'
7914,'좋음'
7915,매우좋음
7916,매우좋음
7917,좋음
7918,나쁨
7919,'좋음'
7920,'좋음'
7921,매우좋음
7922,매우좋음
7923,매우좋음
7924,매우좋음
7925,'매우좋음'
7926,'매우좋음'
7927,'매우좋음'
7928,'매우좋음'
7929,'매우좋음'
7930,'매우좋음'
7931,'좋음'
7932,매우좋음
7933,매우좋음
7934,매우좋음
7935,매우좋음
7936,매우좋음
7937,매우좋음
7938,매우좋음
7939,매우좋음
7940,매우좋음
7941,매우좋음
7942,'보통'
7943,'매우좋음'
7944,매우좋음
7945,'좋음'
7946,'매우좋음'
7947,'매우좋음'
7948,나쁨
7949,'매우좋음'
7950,'보통'
7951,매우좋음
7952,매우좋음
7953,매우좋음
7954,매우좋음
7955,'매우좋음'
7956,'매우좋음'
7957,'좋음'
7958,'보통'
7959,'매우좋음'
7960,매우좋음
7961,'좋음'
7962,'매우좋음'
7963,매우좋음
7964,'매우좋음'
7965,매우좋음
7966,'좋음'
7967,'매우좋음'
7968,나쁨
7969,매우좋음
7970,매우좋음
7971,'매우좋음'
7972,'좋음'
7973,'좋음'
7974,매우좋음
7975,보통
7976,'보통'
7977,'좋음'
7978,'매우좋음'
7979,'매우좋음'
7980,'매우좋음'
7981,'매우좋음'
7982,'매우좋음'
7983,'매우좋음'
7984,'보통'
7985,'보통'
7986,'좋음'
7987,'매우좋음'
7988,'보통'
7989,'매우좋음'
7990,'좋음'
7991,'매우좋음'
7992,나쁨
7993,'보통'
7994,나쁨
7995,매우나쁨
7996,매우나쁨
7997,'보통'
7998,매우좋음
7999,매우좋음
8000,매우좋음
8001,매우좋음
8002,좋음
8003,좋음
8004,좋음
8005,매우좋음
8006,좋음
8007,매우좋음
8008,'매우좋음'
8009,매우좋음
8010,'보통'
8011,매우좋음
8012,매우좋음
8013,매우좋음
8014,'매우좋음'
8015,매우좋음
8016,매우좋음
8017,매우좋음
8018,'매우좋음'
8019,매우좋음
8020,매우좋음
8021,'보통'
8022,'매우좋음'
8023,매우좋음
8024,매우좋음
8025,'좋음'
8026,좋음
8027,'매우좋음'
8028,'매우좋음'
8029,매우좋음
8030,'매우좋음'
8031,매우좋음
8032,'좋음'
8033,매우좋음
8034,매우좋음
8035,'매우좋음'
8036,'매우좋음'
8037,좋음
8038,'매우좋음'
8039,'좋음'
8040,매우좋음
8041,매우좋음
8042,매우좋음
8043,매우좋음
8044,매우좋음
8045,'좋음'
8046,매우나쁨
8047,매우좋음
8048,'매우좋음'
8049,'매우좋음'
8050,매우좋음
8051,'좋음'
8052,'매우좋음'
8053,매우좋음
8054,매우좋음
8055,매우좋음
8056,매우좋음
8057,매우좋음
8058,'매우좋음'
8059,매우좋음
8060,'매우좋음'
8061,매우좋음
8062,'매우좋음'
8063,매우좋음
8064,'매우좋음'
8065,매우좋음
8066,'매우좋음'
8067,'좋음'
8068,매우좋음
8069,매우좋음
8070,매우좋음
8071,매우좋음
8072,'매우좋음'
8073,매우좋음
8074,매우좋음
8075,매우좋음
8076,'매우좋음'
8077,좋음
8078,매우좋음
8079,'매우좋음'
8080,'보통'
8081,'매우좋음'
8082,매우좋음
8083,매우좋음
8084,매우좋음
8085,'매우좋음'
8086,'매우좋음'
8087,매우좋음
8088,'매우좋음'
8089,매우좋음
8090,'매우좋음'
8091,매우좋음
8092,'좋음'
8093,'좋음'
8094,매우좋음
8095,매우좋음
8096,'매우좋음'
8097,매우좋음
8098,매우좋음
8099,'매우좋음'
8100,'매우좋음'
8101,'보통'
8102,보통
8103,'매우좋음'
8104,'보통'
8105,'좋음'
8106,매우좋음
8107,'보통'
8108,매우좋음
8109,매우좋음
8110,매우좋음
8111,'매우좋음'
8112,'매우좋음'
8113,'매우좋음'
8114,'매우좋음'
8115,'매우좋음'
8116,매우좋음
8117,'좋음'
8118,'매우좋음'
8119,'매우좋음'
8120,'매우좋음'
8121,'매우좋음'
8122,'매우좋음'
8123,'매우좋음'
8124,매우좋음
8125,'매우좋음'
8126,'매우좋음'
8127,'매우좋음'
8128,매우좋음
8129,'좋음'
8130,매우좋음
8131,'매우좋음'
8132,매우좋음
8133,매우좋음
8134,매우좋음
8135,'매우좋음'
8136,'매우좋음'
8137,'매우좋음'
8138,좋음
8139,매우좋음
8140,나쁨
8141,'좋음'
8142,'매우좋음'
8143,'매우좋음'
8144,매우좋음
8145,'매우나쁨'
8146,매우좋음
8147,매우좋음
8148,'매우좋음'
8149,'매우좋음'
8150,'보통'
8151,'매우좋음'
8152,'매우좋음'
8153,'보통'
8154,매우좋음
8155,'매우좋음'
8156,'좋음'
8157,매우좋음
8158,매우좋음
8159,매우좋음
8160,'매우좋음'
8161,'매우좋음'
8162,매우좋음
8163,매우좋음
8164,좋음
8165,매우좋음
8166,매우좋음
8167,매우좋음
8168,좋음
8169,'매우좋음'
8170,'매우좋음'
8171,'매우좋음'
8172,'매우좋음'
8173,'매우좋음'
8174,'좋음'
8175,'매우좋음'
8176,'나쁨'
8177,'보통'
8178,'보통'
8179,매우좋음
8180,매우좋음
8181,'매우좋음'
8182,'좋음'
8183,매우좋음
8184,'보통'
8185,'나쁨'
8186,매우좋음
8187,매우좋음
8188,매우좋음
8189,매우좋음
8190,'매우좋음'
8191,'매우좋음'
8192,매우좋음
8193,매우좋음
8194,'매우좋음'
8195,매우좋음
8196,매우좋음
8197,매우좋음
8198,매우좋음
8199,매우좋음
8200,'보통'
8201,'좋음'
8202,매우좋음
8203,매우좋음
8204,매우좋음
8205,'보통'
8206,매우좋음
8207,매우좋음
8208,매우좋음
8209,'좋음'
8210,매우좋음
8211,'매우좋음'
8212,'매우좋음'
8213,매우좋음
8214,좋음
8215,'매우좋음'
8216,'매우좋음'
8217,'매우좋음'
8218,매우좋음
8219,매우좋음
8220,'매우좋음'
8221,매우좋음
8222,'매우좋음'
8223,'보통'
8224,매우좋음
8225,매우좋음
8226,매우좋음
8227,매우좋음
8228,'보통'
8229,좋음
8230,'매우좋음'
8231,매우좋음
8232,매우좋음
8233,매우좋음
8234,매우좋음
8235,매우좋음
8236,'매우좋음'
8237,'매우나쁨'
8238,매우좋음
8239,매우좋음
8240,'매우좋음'
8241,'좋음'
8242,'보통'
8243,매우좋음
8244,매우좋음
8245,매우좋음
8246,'매우좋음'
8247,'매우좋음'
8248,매우좋음
8249,매우좋음
8250,매우좋음
8251,'좋음'
8252,매우좋음
8253,매우좋음
8254,'좋음'
8255,'보통'
8256,'좋음'
8257,'좋음'
8258,'좋음'
8259,보통
8260,'보통'
8261,매우좋음
8262,매우좋음
8263,매우좋음
8264,'매우좋음'
8265,'좋음'
8266,매우좋음
8267,매우좋음
8268,매우좋음
8269,'나쁨'
8270,'보통'
8271,보통
8272,'보통'
8273,매우좋음
8274,매우좋음
8275,'보통'
8276,'보통'
8277,'나쁨'
8278,보통
8279,'보통'
8280,매우좋음
8281,'매우좋음'
8282,매우좋음
8283,매우좋음
8284,매우좋음
8285,매우좋음
8286,'보통'
8287,'보통'
8288,매우좋음
8289,'매우좋음'
8290,매우좋음
8291,매우좋음
8292,매우좋음
8293,매우좋음
8294,매우좋음
8295,매우좋음
8296,매우좋음
8297,'매우좋음'
8298,매우좋음
8299,매우좋음
8300,매우좋음
8301,매우좋음
8302,매우좋음
8303,매우좋음
8304,매우좋음
8305,매우좋음
8306,매우좋음
8307,매우좋음
8308,매우좋음
8309,매우좋음
8310,매우좋음
8311,매우좋음
8312,매우좋음
8313,매우좋음
8314,매우좋음
8315,매우좋음
8316,'보통'
8317,좋음
8318,매우좋음
8319,'좋음'
8320,매우좋음
8321,매우좋음
8322,'좋음'
8323,'보통'
8324,'좋음'
8325,'매우좋음'
8326,'보통'
8327,'보통'
8328,'보통'
8329,매우좋음
8330,매우좋음
8331,매우좋음
8332,'좋음'
8333,'매우좋음'
8334,매우좋음
8335,매우좋음
8336,매우좋음
8337,'나쁨'
8338,보통
8339,'보통'
8340,'보통'
8341,매우좋음
8342,매우좋음
8343,'보통'
8344,'보통'
8345,'나쁨'
8346,'보통'
8347,'보통'
8348,매우좋음
8349,'매우좋음'
8350,매우좋음
8351,매우좋음
8352,매우좋음
8353,매우좋음
8354,'나쁨'
8355,'보통'
8356,매우좋음
8357,'좋음'
8358,매우좋음
8359,매우좋음
8360,매우좋음
8361,매우좋음
8362,매우좋음
8363,매우좋음
8364,매우좋음
8365,매우좋음
8366,매우좋음
8367,매우좋음
8368,매우좋음
8369,매우좋음
8370,매우좋음
8371,매우좋음
8372,매우좋음
8373,매우좋음
8374,매우좋음
8375,매우좋음
8376,매우좋음
8377,매우좋음
8378,매우좋음
8379,매우좋음
8380,'매우좋음'
8381,매우좋음
8382,매우좋음
8383,매우좋음
8384,'보통'
8385,좋음
8386,'좋음'
8387,매우좋음
8388,매우좋음
8389,매우좋음
8390,'좋음'
8391,'좋음'
8392,매우좋음
8393,매우좋음
8394,매우좋음
8395,'매우좋음'
8396,'매우좋음'
8397,매우좋음
8398,매우좋음
8399,매우좋음
8400,'좋음'
8401,'좋음'
8402,매우좋음
8403,'매우좋음'
8404,매우좋음
8405,매우좋음
8406,매우좋음
8407,'매우좋음'
8408,매우좋음
8409,'매우좋음'
8410,'보통'
8411,매우좋음
8412,'좋음'
8413,'좋음'
8414,매우좋음
8415,'좋음'
8416,'좋음'
8417,'매우좋음'
8418,'매우좋음'
8419,'좋음'
8420,'매우좋음'
8421,'매우좋음'
8422,'매우좋음'
8423,매우좋음
8424,'좋음'
8425,'보통'
8426,매우좋음
8427,매우좋음
8428,'좋음'
8429,매우좋음
8430,'매우좋음'
8431,매우좋음
8432,매우좋음
8433,매우좋음
8434,'보통'
8435,매우좋음
8436,매우좋음
8437,매우좋음
8438,'매우좋음'
8439,매우좋음
8440,'매우좋음'
8441,매우좋음
8442,'보통'
8443,매우좋음
8444,'보통'
8445,매우좋음
8446,매우좋음
8447,'좋음'
8448,'매우좋음'
8449,매우좋음
8450,매우좋음
8451,매우좋음
8452,매우좋음
8453,매우좋음
8454,매우좋음
8455,매우좋음
8456,매우좋음
8457,매우좋음
8458,'좋음'
8459,매우좋음
8460,'좋음'
8461,매우좋음
8462,매우좋음
8463,매우좋음
8464,'보통'
8465,매우좋음
8466,매우좋음
8467,'매우좋음'
8468,매우좋음
8469,매우좋음
8470,매우좋음
8471,매우좋음
8472,매우좋음
8473,'보통'
8474,'좋음'
8475,매우좋음
8476,매우좋음
8477,매우좋음
8478,'매우좋음'
8479,'나쁨'
8480,매우좋음
8481,매우좋음
8482,매우좋음
8483,매우좋음
8484,매우좋음
8485,매우좋음
8486,매우좋음
8487,매우좋음
8488,'보통'
8489,매우좋음
8490,매우좋음
8491,매우좋음
8492,매우좋음
8493,'좋음'
8494,'좋음'
8495,'매우좋음'
8496,'좋음'
8497,매우좋음
8498,'보통'
8499,매우좋음
8500,매우좋음
8501,매우좋음
8502,'좋음'
8503,매우좋음
8504,'좋음'
8505,'매우좋음'
8506,'매우좋음'
8507,'보통'
8508,'매우좋음'
8509,매우좋음
8510,매우좋음
8511,'보통'
8512,'보통'
8513,'보통'
8514,'보통'
8515,매우좋음
8516,'보통'
8517,'좋음'
8518,매우좋음
8519,'매우좋음'
8520,'매우좋음'
8521,'매우좋음'
8522,좋음
8523,좋음
8524,'매우좋음'
8525,매우좋음
8526,'매우좋음'
8527,리뷰 내용이 제공되지 않았으므로 평가할 수 없습니다.
8528,'보통'
8529,리뷰 내용이 제공되지 않았으므로 평가할 수 없습니다.
8530,'보통'
8531,'보통'
8532,리뷰 내용이 제공되지 않았으므로 판단을 내릴 수 없습니다.
8533,'보통'
8534,매우좋음
8535,매우좋음
8536,매우좋음
8537,매우좋음
8538,매우좋음
8539,'매우좋음'
8540,'매우좋음'
8541,매우좋음
8542,매우좋음
8543,매우좋음
8544,매우좋음
8545,매우좋음
8546,매우좋음
8547,매우좋음
8548,매우좋음
8549,'매우좋음'
8550,'나쁨'
8551,'매우좋음'
8552,매우좋음
8553,'매우좋음'
8554,매우좋음
8555,'매우좋음'
8556,매우좋음
8557,매우좋음
8558,'매우좋음'
8559,'매우좋음'
8560,'좋음'
8561,매우좋음
8562,'매우좋음'
8563,'매우좋음'
8564,'매우좋음'
8565,'좋음'
8566,'매우좋음'
8567,'매우좋음'
8568,좋음
8569,'매우좋음'
8570,매우좋음
8571,'매우좋음'
8572,'보통'
8573,'보통'
8574,좋음
8575,매우좋음
8576,'나쁨'
8577,'매우좋음'
8578,'좋음'
8579,'매우좋음'
8580,'보통'
8581,매우좋음
8582,'매우나쁨'
8583,'매우좋음'
8584,'매우좋음'
8585,매우좋음
8586,매우좋음
8587,매우좋음
8588,'좋음'
8589,'매우좋음'
8590,'좋음'
8591,'매우좋음'
8592,'좋음'
8593,'매우좋음'
8594,'매우좋음'
8595,'좋음'
8596,'매우좋음'
8597,매우좋음
8598,'매우좋음'
8599,매우좋음
8600,'매우좋음'
8601,'매우좋음'
8602,'좋음'
8603,'매우좋음'
8604,'매우좋음'
8605,매우좋음
8606,'매우좋음'
8607,매우좋음
8608,'매우좋음'
8609,'매우좋음'
8610,'매우좋음'
8611,'매우좋음'
8612,'매우좋음'
8613,매우좋음
8614,'매우나쁨'
8615,'좋음'
8616,매우좋음
8617,'좋음'
8618,'매우좋음'
8619,'매우좋음'
8620,'매우좋음'
8621,매우좋음
8622,'매우좋음'
8623,'매우좋음'
8624,'매우좋음'
8625,매우좋음
8626,'매우좋음'
8627,'매우좋음'
8628,'매우좋음'
8629,'매우좋음'
8630,'매우좋음'
8631,매우좋음
8632,매우좋음
8633,'보통'
8634,'좋음'
8635,'매우좋음'
8636,매우좋음
8637,'매우좋음'
8638,'매우좋음'
8639,'좋음'
8640,매우좋음
8641,'매우좋음'
8642,매우좋음
8643,'매우좋음'
8644,'매우좋음'
8645,'매우좋음'
8646,'좋음'
8647,매우좋음
8648,'매우좋음'
8649,'매우좋음'
8650,매우좋음
8651,매우좋음
8652,매우좋음
8653,'매우좋음'
8654,'매우좋음'
8655,나쁨
8656,'매우좋음'
8657,매우좋음
8658,'매우좋음'
8659,'매우좋음'
8660,매우좋음
8661,'매우좋음'
8662,매우좋음
8663,'매우좋음'
8664,매우좋음
8665,'매우좋음'
8666,매우좋음
8667,매우좋음
8668,'보통'
8669,'매우좋음'
8670,'매우좋음'
8671,'매우좋음'
8672,'매우좋음'
8673,'매우좋음'
8674,'매우좋음'
8675,'매우좋음'
8676,'매우좋음'
8677,'매우좋음'
8678,'매우좋음'
8679,매우좋음
8680,'매우좋음'
8681,'보통'
8682,매우좋음
8683,'매우좋음'
8684,'보통'
8685,'매우좋음'
8686,'매우좋음'
8687,'매우좋음'
8688,'좋음'
8689,매우좋음
8690,'매우좋음'
8691,'매우좋음'
8692,'매우좋음'
8693,'나쁨'
8694,'보통'
8695,'매우좋음'
8696,매우좋음
8697,'매우좋음'
8698,'매우좋음'
8699,매우좋음
8700,'매우좋음'
8701,'매우좋음'
8702,'매우좋음'
8703,'매우좋음'
8704,매우좋음
8705,'매우좋음'
8706,매우좋음
8707,'좋음'
8708,'매우좋음'
8709,매우좋음
8710,'매우좋음'
8711,'매우좋음'
8712,'좋음'
8713,'매우좋음'
8714,'매우좋음'
8715,'매우좋음'
8716,매우좋음
8717,'매우좋음'
8718,'매우좋음'
8719,매우좋음
8720,'매우좋음'
8721,매우좋음
8722,매우좋음
8723,매우좋음
8724,'매우좋음'
8725,'매우좋음'
8726,'매우좋음'
8727,'좋음'
8728,'매우좋음'
8729,'매우좋음'
8730,'좋음'
8731,'좋음'
8732,나쁨
8733,'좋음'
8734,매우좋음
8735,'매우좋음'
8736,'매우좋음'
8737,매우좋음
8738,매우좋음
8739,매우좋음
8740,'좋음'
8741,매우좋음
8742,'좋음'
8743,'좋음'
8744,'매우좋음'
8745,'매우좋음'
8746,'좋음'
8747,'보통'
8748,'매우좋음'
8749,좋음
8750,'좋음'
8751,'매우좋음'
8752,'좋음'
8753,'좋음'
8754,'매우좋음'
8755,매우좋음
8756,'매우좋음'
8757,'매우좋음'
8758,매우좋음
8759,매우좋음
8760,'매우좋음'
8761,매우좋음
8762,'좋음'
8763,'매우좋음'
8764,매우좋음
8765,'매우좋음'
8766,'보통'
8767,'매우좋음'
8768,매우좋음
8769,매우좋음
8770,'매우좋음'
8771,매우좋음
8772,'매우좋음'
8773,'매우좋음'
8774,매우좋음
8775,'매우좋음'
8776,'매우좋음'
8777,'좋음'
8778,매우좋음
8779,매우좋음
8780,매우좋음
8781,'좋음'
8782,'매우좋음'
8783,'보통'
8784,매우좋음
8785,'매우좋음'
8786,'매우좋음'
8787,'매우좋음'
8788,'보통'
8789,매우좋음
8790,'매우좋음'
8791,'좋음'
8792,'매우좋음'
8793,'매우좋음'
8794,'보통'
8795,매우좋음
8796,'매우좋음'
8797,'매우좋음'
8798,'보통'
8799,매우좋음
8800,매우좋음
8801,'매우좋음'
8802,'매우좋음'
8803,매우좋음
8804,매우좋음
8805,'매우좋음'
8806,매우좋음
8807,'매우좋음'
8808,'보통'
8809,보통
8810,'보통'
8811,'보통'
8812,'매우좋음'
8813,매우좋음
8814,매우좋음
8815,매우좋음
8816,'좋음'
8817,'매우좋음'
8818,매우좋음
8819,'매우좋음'
8820,'보통'
8821,'매우좋음'
8822,'매우좋음'
8823,'보통'
8824,'매우좋음'
8825,'좋음'
8826,'매우좋음'
8827,'매우좋음'
8828,'매우좋음'
8829,'매우좋음'
8830,'매우좋음'
8831,'보통'
8832,'매우좋음'
8833,'매우좋음'
8834,'좋음'
8835,'매우좋음'
8836,매우좋음
8837,매우좋음
8838,매우좋음
8839,'나쁨'
8840,'좋음'
8841,'좋음'
8842,매우좋음
8843,매우좋음
8844,매우좋음
8845,'매우좋음'
8846,'매우좋음'
8847,좋음
8848,'매우좋음'
8849,'매우좋음'
8850,'매우좋음'
8851,'매우좋음'
8852,'좋음'
8853,매우좋음
8854,'매우좋음'
8855,'매우좋음'
8856,'매우좋음'
8857,'매우좋음'
8858,매우좋음
8859,매우좋음
8860,매우좋음
8861,매우좋음
8862,매우좋음
8863,'보통'
8864,'매우좋음'
8865,매우좋음
8866,'좋음'
8867,'매우좋음'
8868,'매우좋음'
8869,'매우나쁨'
8870,'매우좋음'
8871,'보통'
8872,매우좋음
8873,매우좋음
8874,'매우좋음'
8875,'매우좋음'
8876,'매우좋음'
8877,'매우좋음'
8878,'좋음'
8879,'보통'
8880,'매우좋음'
8881,매우좋음
8882,'매우좋음'
8883,'좋음'
8884,매우좋음
8885,'매우좋음'
8886,매우좋음
8887,좋음
8888,'매우좋음'
8889,'나쁨'
8890,매우좋음
8891,매우좋음
8892,'매우좋음'
8893,'좋음'
8894,'좋음'
8895,매우좋음
8896,'보통'
8897,'보통'
8898,'보통'
8899,'매우좋음'
8900,'좋음'
8901,'매우좋음'
8902,'매우좋음'
8903,'매우좋음'
8904,'좋음'
8905,'보통'
8906,'좋음'
8907,'좋음'
8908,'매우좋음'
8909,'보통'
8910,매우좋음
8911,'좋음'
8912,'매우좋음'
8913,나쁨
8914,'매우좋음'
8915,'나쁨'
8916,매우나쁨
8917,'매우나쁨'
8918,'나쁨'
8919,'매우좋음'
8920,매우좋음
8921,'매우좋음'
8922,매우좋음
8923,매우좋음
8924,좋음
8925,매우좋음
8926,좋음
8927,매우좋음
8928,매우좋음
8929,'매우좋음'
8930,'매우좋음'
